id,trial,repeats,target_coq_file,project,steps,success,outcome,outcome_detail,post_copy_make_ok,theorem_baseline_ok,theorem_modified,post_make_note,elapsed_seconds,agent_run_seconds,agent_run_time_no_pre_process,tokens_prompt,tokens_prompt_cache_hit,tokens_prompt_cache_miss,tokens_completion,tokens_total
6371,9,10,flocq/Prop/Plus_error.v,compcert,8,1,success,,1,1,0,,165,147,140,249140,239360,9780,9090,258230
6371,10,10,flocq/Prop/Plus_error.v,compcert,8,1,success,,1,1,0,,213,194,187,437959,425472,12487,11924,449883
6486,1,10,backend/ValueDomain.v,compcert,6,1,success,,1,1,0,,433,319,285,479420,464128,15292,15707,495127
6486,2,10,backend/ValueDomain.v,compcert,6,1,success,,1,1,0,,342,240,205,193047,183296,9751,11107,204154
6486,3,10,backend/ValueDomain.v,compcert,6,1,success,,1,1,0,,486,370,332,681955,666368,15587,12758,694713
6486,4,10,backend/ValueDomain.v,compcert,6,1,success,,1,1,0,,420,314,279,850428,817664,32764,13781,864209
6486,5,10,backend/ValueDomain.v,compcert,6,1,success,,1,1,0,,333,226,191,693001,672384,20617,14479,707480
6486,6,10,backend/ValueDomain.v,compcert,6,1,success,,1,1,0,,498,390,355,820257,800896,19361,18217,838474
6486,7,10,backend/ValueDomain.v,compcert,6,1,success,,1,1,0,,400,290,248,174285,163200,11085,10831,185116
6486,8,10,backend/ValueDomain.v,compcert,6,1,success,,1,1,0,,406,291,255,419574,406144,13430,13747,433321
6486,9,10,backend/ValueDomain.v,compcert,6,1,success,,1,1,0,,559,449,415,779118,756864,22254,19655,798773
6486,10,10,backend/ValueDomain.v,compcert,6,1,success,,1,1,0,,380,279,246,495039,474880,20159,8930,503969
6704,1,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,77,56,48,15566,14720,846,1729,17295
6704,2,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,92,69,60,38734,37504,1230,2101,40835
6704,3,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,74,51,43,19224,18432,792,1506,20730
6704,4,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,70,49,40,15503,14592,911,1230,16733
6704,5,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,78,57,48,18935,17920,1015,1213,20148
6704,6,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,93,71,63,22896,22016,880,2875,25771
6704,7,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,86,64,55,30448,28800,1648,2116,32564
6704,8,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,83,59,49,19812,18944,868,1778,21590
6704,9,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,84,60,52,18439,17664,775,1279,19718
6704,10,10,flocq/IEEE754/BinarySingleNaN.v,compcert,2,1,success,,1,1,0,,88,67,58,20918,19968,950,2430,23348
6706,1,10,Plump.v,zfc,24,1,success,,1,1,0,,110,108,106,260487,247296,13191,7502,267989
6706,2,10,Plump.v,zfc,24,1,success,,1,1,0,,139,137,135,402541,388992,13549,9727,412268
6706,3,10,Plump.v,zfc,24,1,success,,1,1,0,,101,99,97,165844,156032,9812,6200,172044
6706,4,10,Plump.v,zfc,24,1,success,,1,1,0,,119,117,115,206410,193664,12746,7671,214081
6706,5,10,Plump.v,zfc,24,1,success,,1,1,0,,115,113,111,203989,194816,9173,6518,210507
6706,6,10,Plump.v,zfc,24,1,success,,1,1,0,,122,119,117,226541,214144,12397,7129,233670
6706,7,10,Plump.v,zfc,24,1,success,,1,1,0,,162,160,158,367471,354432,13039,10953,378424
6706,8,10,Plump.v,zfc,24,1,success,,1,1,0,,114,111,109,208269,194304,13965,6419,214688
6706,9,10,Plump.v,zfc,24,1,success,,1,1,0,,98,96,94,104890,94592,10298,7018,111908
6706,10,10,Plump.v,zfc,24,1,success,,1,1,0,,98,96,94,135399,125312,10087,5648,141047
6849,1,10,theories/regexp.v,reglang,0,1,success,,1,1,0,,1108,1091,1081,4685841,4662272,23569,81601,4767442
6849,2,10,theories/regexp.v,reglang,0,1,success,,1,1,0,,1757,1741,1733,11392127,11353216,38911,126717,11518844
6849,3,10,theories/regexp.v,reglang,0,1,success,,1,1,0,,731,715,706,1809943,1785472,24471,52391,1862334
6849,4,10,theories/regexp.v,reglang,0,1,success,,1,1,0,,444,429,421,1110598,1091840,18758,30489,1141087
6849,5,10,theories/regexp.v,reglang,0,1,success,,1,1,0,,958,944,936,3477962,3450752,27210,71004,3548966
6849,6,10,theories/regexp.v,reglang,0,1,success,,1,1,0,,659,646,638,1841429,1816064,25365,52299,1893728
6849,7,10,theories/regexp.v,reglang,0,1,success,,1,1,0,,484,472,465,629928,618112,11816,36373,666301
6849,8,10,theories/regexp.v,reglang,0,1,success,,1,1,0,,206,193,185,239781,231552,8229,11176,250957
6849,9,10,theories/regexp.v,reglang,0,1,success,,1,1,0,,551,536,527,934761,923904,10857,43121,977882
6849,10,10,theories/regexp.v,reglang,0,1,success,,1,1,0,,547,534,525,830856,818304,12552,39367,870223
6888,1,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,259,140,117,175493,161024,14469,7566,183059
6888,2,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,212,97,73,92541,84224,8317,4251,96792
6888,3,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,210,97,72,56881,52096,4785,3302,60183
6888,4,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,226,104,80,57852,54656,3196,4830,62682
6888,5,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,227,109,83,98624,92032,6592,5215,103839
6888,6,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,207,96,72,62692,57984,4708,4914,67606
6888,7,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,203,90,67,80277,73088,7189,3816,84093
6888,8,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,216,101,75,55469,51456,4013,4111,59580
6888,9,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,240,121,94,120321,114176,6145,5213,125534
6888,10,10,x86/Asmgenproof.v,compcert,2,1,success,,1,1,0,,215,94,70,53797,50560,3237,4357,58154
6974,1,10,theories/cfmap.v,fourcolor,5,1,success,,1,1,0,,700,684,678,2309991,2281600,28391,52566,2362557
6974,2,10,theories/cfmap.v,fourcolor,5,1,success,,1,1,0,,948,932,926,5364940,5329280,35660,79251,5444191
6974,3,10,theories/cfmap.v,fourcolor,5,1,success,,1,1,0,,339,318,311,1352189,1324032,28157,26152,1378341
6974,4,10,theories/cfmap.v,fourcolor,5,1,success,,1,1,0,,1075,1056,1050,6436017,6400896,35121,79961,6515978
6974,5,10,theories/cfmap.v,fourcolor,5,1,success,,1,1,0,,420,402,397,1903519,1868800,34719,32859,1936378
6974,6,10,theories/cfmap.v,fourcolor,5,1,success,,1,1,0,,545,528,522,2303921,2274432,29489,41236,2345157
6974,7,10,theories/cfmap.v,fourcolor,5,1,success,,1,1,0,,1087,1070,1063,8142003,8092288,49715,74327,8216330
6974,8,10,theories/cfmap.v,fourcolor,5,1,success,,1,1,0,,1002,986,980,6321215,6283648,37567,61564,6382779
6974,9,10,theories/cfmap.v,fourcolor,5,1,success,,1,1,0,,530,515,509,2923083,2871296,51787,40995,2964078
6974,10,10,theories/cfmap.v,fourcolor,5,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1819,1802,1795,20416249,20348672,67577,113168,20529417
6981,1,10,cfrontend/Ctyping.v,compcert,2,1,success,,1,1,0,,450,360,338,637813,625280,12533,23448,661261
6981,2,10,cfrontend/Ctyping.v,compcert,2,1,success,,1,1,0,,302,210,188,274527,265856,8671,12418,286945
6981,3,10,cfrontend/Ctyping.v,compcert,2,1,success,,1,1,0,,226,142,122,171700,164096,7604,6177,177877
6981,4,10,cfrontend/Ctyping.v,compcert,2,1,success,,1,1,0,,315,231,211,173942,168704,5238,15613,189555
6981,5,10,cfrontend/Ctyping.v,compcert,2,1,success,,1,1,0,,368,273,253,648544,629504,19040,19564,668108
6981,6,10,cfrontend/Ctyping.v,compcert,2,1,success,,1,1,0,,309,229,207,332456,324480,7976,14208,346664
6981,7,10,cfrontend/Ctyping.v,compcert,2,1,success,,1,1,0,,284,202,180,253430,244992,8438,9258,262688
6981,8,10,cfrontend/Ctyping.v,compcert,2,1,success,,1,1,0,,417,304,277,911371,886272,25099,19095,930466
6981,9,10,cfrontend/Ctyping.v,compcert,2,1,success,,1,1,0,,222,143,123,135736,129152,6584,7787,143523
6981,10,10,cfrontend/Ctyping.v,compcert,2,1,success,,1,1,0,,360,267,244,399741,387584,12157,14096,413837
7035,1,10,theories/revsnip.v,fourcolor,13,0,verify_make_failed,rc=2,1,1,0,,1305,1268,1256,5915967,5851904,64063,138564,6054531
7035,2,10,theories/revsnip.v,fourcolor,13,0,theorem_modified,theorem modified,1,1,1,,1427,1397,1388,4824020,4724864,99156,146254,4970274
7035,3,10,theories/revsnip.v,fourcolor,13,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1828,1801,1790,15734400,15645696,88704,153210,15887610
7035,4,10,theories/revsnip.v,fourcolor,13,0,skip_keyword,theories/revsnip.v,1,1,0,,1276,1245,1236,6038192,5968896,69296,121129,6159321
7035,5,10,theories/revsnip.v,fourcolor,13,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1830,1801,1792,13341264,13267456,73808,165471,13506735
7035,6,10,theories/revsnip.v,fourcolor,13,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1833,1801,1792,16273969,16190336,83633,174877,16448846
7035,7,10,theories/revsnip.v,fourcolor,13,0,verify_make_failed,rc=2,1,1,0,,1625,1593,1584,7107636,7034752,72884,150252,7257888
7035,8,10,theories/revsnip.v,fourcolor,13,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1835,1801,1791,19583235,19488000,95235,123837,19707072
7035,9,10,theories/revsnip.v,fourcolor,13,0,verify_make_failed,rc=2,1,1,0,,1364,1335,1325,4272003,4215808,56195,125418,4397421
7035,10,10,theories/revsnip.v,fourcolor,13,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1827,1801,1792,13116214,13044608,71606,179727,13295941
7181,1,10,backend/Unusedglobproof.v,compcert,30,1,success,,1,1,0,,888,785,762,2606728,2573056,33672,70742,2677470
7181,2,10,backend/Unusedglobproof.v,compcert,30,1,success,,1,1,0,,989,888,867,4016533,3975424,41109,71229,4087762
7181,3,10,backend/Unusedglobproof.v,compcert,30,1,success,,1,1,0,,1149,1045,1022,4192613,4146432,46181,88084,4280697
7181,4,10,backend/Unusedglobproof.v,compcert,30,1,success,,1,1,0,,408,314,291,777012,759424,17588,27061,804073
7181,5,10,backend/Unusedglobproof.v,compcert,30,1,success,,1,1,0,,1105,1017,995,3644667,3616896,27771,89441,3734108
7181,6,10,backend/Unusedglobproof.v,compcert,30,1,success,,1,1,0,,1068,967,943,4346884,4299264,47620,80619,4427503
7181,7,10,backend/Unusedglobproof.v,compcert,30,1,success,,1,1,0,,809,707,676,1370624,1350784,19840,58895,1429519
7181,8,10,backend/Unusedglobproof.v,compcert,30,1,success,,1,1,0,,1378,1280,1258,6673007,6618752,54255,119971,6792978
7181,9,10,backend/Unusedglobproof.v,compcert,30,1,success,,1,1,0,,968,863,842,2312163,2283648,28515,69444,2381607
7181,10,10,backend/Unusedglobproof.v,compcert,30,1,success,,1,1,0,,803,711,691,2269928,2233344,36584,53483,2323411
7308,1,10,flocq/Prop/Double_rounding.v,compcert,6,1,success,,1,1,0,,175,156,148,375079,353792,21287,11589,386668
7308,2,10,flocq/Prop/Double_rounding.v,compcert,6,1,success,,1,1,0,,150,134,127,416029,402432,13597,7527,423556
7308,3,10,flocq/Prop/Double_rounding.v,compcert,6,1,success,,1,1,0,,132,115,108,198646,188928,9718,8097,206743
7308,4,10,flocq/Prop/Double_rounding.v,compcert,6,1,success,,1,1,0,,196,178,171,834016,809088,24928,11000,845016
7308,5,10,flocq/Prop/Double_rounding.v,compcert,6,1,success,,1,1,0,,135,118,110,214140,203904,10236,5734,219874
7308,6,10,flocq/Prop/Double_rounding.v,compcert,6,1,success,,1,1,0,,155,138,130,311541,296448,15093,8021,319562
7308,7,10,flocq/Prop/Double_rounding.v,compcert,6,1,success,,1,1,0,,145,128,118,300705,287744,12961,7363,308068
7308,8,10,flocq/Prop/Double_rounding.v,compcert,6,1,success,,1,1,0,,152,134,127,191311,181504,9807,9919,201230
7308,9,10,flocq/Prop/Double_rounding.v,compcert,6,1,success,,1,1,0,,144,123,115,298936,283008,15928,7294,306230
7308,10,10,flocq/Prop/Double_rounding.v,compcert,6,1,success,,1,1,0,,113,95,87,174752,161024,13728,5382,180134
7427,1,10,ZAux.v,poltac,2,1,success,,1,1,0,,51,50,48,27059,24064,2995,2155,29214
7427,2,10,ZAux.v,poltac,2,1,success,,1,1,0,,46,45,43,18155,16256,1899,1467,19622
7427,3,10,ZAux.v,poltac,2,1,success,,1,1,0,,69,68,65,40048,37504,2544,3445,43493
7427,4,10,ZAux.v,poltac,2,1,success,,1,1,0,,66,64,61,35087,32640,2447,2578,37665
7427,5,10,ZAux.v,poltac,2,1,success,,1,1,0,,54,52,50,19516,17024,2492,1220,20736
7427,6,10,ZAux.v,poltac,2,1,success,,1,1,0,,51,50,48,19526,17024,2502,1420,20946
7427,7,10,ZAux.v,poltac,2,1,success,,1,1,0,,55,54,51,29506,26240,3266,2128,31634
7427,8,10,ZAux.v,poltac,2,1,success,,1,1,0,,70,68,66,27092,25088,2004,2851,29943
7427,9,10,ZAux.v,poltac,2,1,success,,1,1,0,,53,51,49,21546,19200,2346,2204,23750
7427,10,10,ZAux.v,poltac,2,1,success,,1,1,0,,57,56,53,21947,19456,2491,2489,24436
7651,1,10,x86/SelectLongproof.v,compcert,13,1,success,,1,1,0,,498,381,356,2571265,2515968,55297,29946,2601211
7651,2,10,x86/SelectLongproof.v,compcert,13,1,success,,1,1,0,,591,469,445,1319293,1288576,30717,38496,1357789
7651,3,10,x86/SelectLongproof.v,compcert,13,1,success,,1,1,0,,627,504,482,2739245,2689024,50221,35365,2774610
7651,4,10,x86/SelectLongproof.v,compcert,13,1,success,,1,1,0,,556,438,414,1612547,1576960,35587,31287,1643834
7651,5,10,x86/SelectLongproof.v,compcert,13,1,success,,1,1,0,,702,588,565,4043072,3980544,62528,42939,4086011
7651,6,10,x86/SelectLongproof.v,compcert,13,1,success,,1,1,0,,788,678,655,4900683,4844544,56139,48506,4949189
7651,7,10,x86/SelectLongproof.v,compcert,13,1,success,,1,1,0,,747,624,599,2780467,2742528,37939,49126,2829593
7651,8,10,x86/SelectLongproof.v,compcert,13,1,success,,1,1,0,,645,530,505,2723724,2674816,48908,37468,2761192
7651,9,10,x86/SelectLongproof.v,compcert,13,1,success,,1,1,0,,1084,964,938,5056005,4985856,70149,81155,5137160
7651,10,10,x86/SelectLongproof.v,compcert,13,1,success,,1,1,0,,679,552,527,3135426,3089280,46146,44505,3179931
7744,1,10,backend/CSEdomain.v,compcert,8,1,success,,1,1,0,,272,179,161,266003,257152,8851,11695,277698
7744,2,10,backend/CSEdomain.v,compcert,8,1,success,,1,1,0,,234,136,116,192963,186624,6339,7316,200279
7744,3,10,backend/CSEdomain.v,compcert,8,1,success,,1,1,0,,223,129,109,148709,139520,9189,5546,154255
7744,4,10,backend/CSEdomain.v,compcert,8,1,success,,1,1,0,,232,132,111,100523,96640,3883,5375,105898
7744,5,10,backend/CSEdomain.v,compcert,8,1,success,,1,1,0,,200,113,95,169276,160640,8636,5456,174732
7744,6,10,backend/CSEdomain.v,compcert,8,1,success,,1,1,0,,249,139,119,114114,108416,5698,8184,122298
7744,7,10,backend/CSEdomain.v,compcert,8,1,success,,1,1,0,,251,151,131,112699,108672,4027,7903,120602
7744,8,10,backend/CSEdomain.v,compcert,8,1,success,,1,1,0,,283,191,171,167964,160128,7836,11245,179209
7744,9,10,backend/CSEdomain.v,compcert,8,1,success,,1,1,0,,204,110,91,116185,110208,5977,5038,121223
7744,10,10,backend/CSEdomain.v,compcert,8,1,success,,1,1,0,,292,204,186,254496,246528,7968,14375,268871
7765,1,10,theories/Term.v,buchberger,37,1,success,,1,1,0,,191,188,184,340087,328064,12023,16692,356779
7765,2,10,theories/Term.v,buchberger,37,1,success,,1,1,0,,246,243,239,343048,330368,12680,21785,364833
7765,3,10,theories/Term.v,buchberger,37,1,success,,1,1,0,,274,271,267,588456,572672,15784,24171,612627
7765,4,10,theories/Term.v,buchberger,37,1,success,,1,1,0,,277,274,271,531189,513152,18037,22991,554180
7765,5,10,theories/Term.v,buchberger,37,1,success,,1,1,0,,181,178,175,346458,333440,13018,14115,360573
7765,6,10,theories/Term.v,buchberger,37,1,success,,1,1,0,,128,124,121,302407,291328,11079,7132,309539
7765,7,10,theories/Term.v,buchberger,37,1,success,,1,1,0,,322,319,316,544912,531712,13200,31752,576664
7765,8,10,theories/Term.v,buchberger,37,1,success,,1,1,0,,356,353,350,441645,429824,11821,33666,475311
7765,9,10,theories/Term.v,buchberger,37,1,success,,1,1,0,,338,335,331,641961,627840,14121,36056,678017
7765,10,10,theories/Term.v,buchberger,37,1,success,,1,1,0,,198,195,192,337075,327296,9779,18484,355559
7851,1,10,lib/Integers.v,compcert,6,1,success,,1,1,0,,132,97,85,87212,82304,4908,5115,92327
7851,2,10,lib/Integers.v,compcert,6,1,success,,1,1,0,,126,95,83,161438,149504,11934,4127,165565
7851,3,10,lib/Integers.v,compcert,6,1,success,,1,1,0,,203,167,155,211440,201728,9712,9331,220771
7851,4,10,lib/Integers.v,compcert,6,1,success,,1,1,0,,173,136,123,170719,163328,7391,6236,176955
7851,5,10,lib/Integers.v,compcert,6,1,success,,1,1,0,,136,104,92,163695,155392,8303,5025,168720
7851,6,10,lib/Integers.v,compcert,6,1,success,,1,1,0,,176,146,134,297687,286208,11479,7197,304884
7851,7,10,lib/Integers.v,compcert,6,1,success,,1,1,0,,160,127,114,230621,220288,10333,7180,237801
7851,8,10,lib/Integers.v,compcert,6,1,success,,1,1,0,,141,105,92,106555,99072,7483,4339,110894
7851,9,10,lib/Integers.v,compcert,6,1,success,,1,1,0,,131,93,80,109030,101632,7398,3157,112187
7851,10,10,lib/Integers.v,compcert,6,1,success,,1,1,0,,134,100,89,140301,130176,10125,4719,145020
7888,1,10,common/Memdata.v,compcert,3,1,success,,1,1,0,,216,165,152,556166,538496,17670,10497,566663
7888,2,10,common/Memdata.v,compcert,3,1,success,,1,1,0,,199,146,133,358920,348032,10888,6887,365807
7888,3,10,common/Memdata.v,compcert,3,1,success,,1,1,0,,179,122,107,112154,108288,3866,5429,117583
7888,4,10,common/Memdata.v,compcert,3,1,success,,1,1,0,,213,165,152,383902,371328,12574,9374,393276
7888,5,10,common/Memdata.v,compcert,3,1,success,,1,1,0,,190,129,115,212016,204032,7984,6573,218589
7888,6,10,common/Memdata.v,compcert,3,1,success,,1,1,0,,184,130,115,197520,190464,7056,7102,204622
7888,7,10,common/Memdata.v,compcert,3,1,success,,1,1,0,,177,122,107,199603,188544,11059,6070,205673
7888,8,10,common/Memdata.v,compcert,3,1,success,,1,1,0,,244,194,181,621885,599680,22205,12789,634674
7888,9,10,common/Memdata.v,compcert,3,1,success,,1,1,0,,255,203,190,708647,690944,17703,13883,722530
7888,10,10,common/Memdata.v,compcert,3,1,success,,1,1,0,,553,507,494,2605386,2579840,25546,37442,2642828
8361,1,10,theories/wmso.v,reglang,0,1,success,,1,1,0,,112,95,86,88672,81920,6752,3283,91955
8361,2,10,theories/wmso.v,reglang,0,1,success,,1,1,0,,167,149,141,150518,144768,5750,5334,155852
8361,3,10,theories/wmso.v,reglang,0,1,success,,1,1,0,,199,181,171,193517,183936,9581,9558,203075
8361,4,10,theories/wmso.v,reglang,0,1,success,,1,1,0,,72,56,48,47686,38784,8902,1273,48959
8361,5,10,theories/wmso.v,reglang,0,1,success,,1,1,0,,69,54,47,23065,20608,2457,1568,24633
8361,6,10,theories/wmso.v,reglang,0,1,success,,1,1,0,,76,60,50,60220,51328,8892,1736,61956
8361,7,10,theories/wmso.v,reglang,0,1,success,,1,1,0,,89,68,59,38006,35072,2934,1459,39465
8361,8,10,theories/wmso.v,reglang,0,1,success,,1,1,0,,96,79,70,79671,71168,8503,2484,82155
8361,9,10,theories/wmso.v,reglang,0,1,success,,1,1,0,,199,179,169,156109,150784,5325,7830,163939
8361,10,10,theories/wmso.v,reglang,0,1,success,,1,1,0,,78,59,51,36310,28160,8150,1145,37455
8485,1,10,theories/Buch.v,buchberger,30,1,success,,1,1,0,,538,512,502,2520113,2476672,43441,44243,2564356
8485,2,10,theories/Buch.v,buchberger,30,1,success,,1,1,0,,508,485,474,1751715,1703168,48547,40658,1792373
8485,3,10,theories/Buch.v,buchberger,30,1,success,,1,1,0,,458,433,422,1538940,1490048,48892,32516,1571456
8485,4,10,theories/Buch.v,buchberger,30,1,success,,1,1,0,,879,855,845,5060990,5002240,58750,77731,5138721
8485,5,10,theories/Buch.v,buchberger,30,1,success,,1,1,0,,334,309,298,1139276,1109248,30028,25295,1164571
8485,6,10,theories/Buch.v,buchberger,30,1,success,,1,1,0,,630,602,591,2999989,2947584,52405,52020,3052009
8485,7,10,theories/Buch.v,buchberger,30,1,success,,1,1,0,,637,613,603,3520691,3477760,42931,52311,3573002
8485,8,10,theories/Buch.v,buchberger,30,1,success,,1,1,0,,448,421,410,1299846,1274112,25734,31756,1331602
8485,9,10,theories/Buch.v,buchberger,30,1,success,,1,1,0,,964,937,925,11793655,11710336,83319,71133,11864788
8485,10,10,theories/Buch.v,buchberger,30,1,success,,1,1,0,,584,557,545,3137401,3090816,46585,45802,3183203
8491,1,10,theories/DivTerm.v,buchberger,4,1,success,,1,1,0,,173,169,166,560279,542208,18071,11448,571727
8491,2,10,theories/DivTerm.v,buchberger,4,1,success,,1,1,0,,149,144,140,295902,285312,10590,8902,304804
8491,3,10,theories/DivTerm.v,buchberger,4,1,success,,1,1,0,,92,88,84,124869,115584,9285,4043,128912
8491,4,10,theories/DivTerm.v,buchberger,4,1,success,,1,1,0,,84,80,76,191217,182144,9073,2840,194057
8491,5,10,theories/DivTerm.v,buchberger,4,1,success,,1,1,0,,147,143,139,235427,222464,12963,9185,244612
8491,6,10,theories/DivTerm.v,buchberger,4,1,success,,1,1,0,,168,164,160,277763,269824,7939,11435,289198
8491,7,10,theories/DivTerm.v,buchberger,4,1,success,,1,1,0,,112,108,104,255585,243328,12257,6156,261741
8491,8,10,theories/DivTerm.v,buchberger,4,1,success,,1,1,0,,129,125,122,367772,356224,11548,8186,375958
8491,9,10,theories/DivTerm.v,buchberger,4,1,success,,1,1,0,,99,95,92,204459,194816,9643,5325,209784
8491,10,10,theories/DivTerm.v,buchberger,4,1,success,,1,1,0,,114,110,107,253929,242304,11625,6360,260289
8768,1,10,theories/realprop.v,fourcolor,0,1,success,,1,1,0,,162,156,149,178014,169856,8158,10125,188139
8768,2,10,theories/realprop.v,fourcolor,0,1,success,,1,1,0,,216,211,203,291044,278528,12516,14871,305915
8768,3,10,theories/realprop.v,fourcolor,0,1,success,,1,1,0,,138,133,125,198372,187008,11364,7788,206160
8768,4,10,theories/realprop.v,fourcolor,0,1,success,,1,1,0,,132,127,118,81688,74368,7320,9626,91314
8768,5,10,theories/realprop.v,fourcolor,0,1,success,,1,1,0,,471,466,459,1196903,1177088,19815,42196,1239099
8768,6,10,theories/realprop.v,fourcolor,0,1,success,,1,1,0,,192,187,180,167273,154496,12777,13903,181176
8768,7,10,theories/realprop.v,fourcolor,0,1,success,,1,1,0,,195,190,183,226960,215808,11152,13232,240192
8768,8,10,theories/realprop.v,fourcolor,0,1,success,,1,1,0,,193,187,179,240336,222976,17360,14450,254786
8768,9,10,theories/realprop.v,fourcolor,0,1,success,,1,1,0,,150,143,135,186614,176768,9846,9336,195950
8768,10,10,theories/realprop.v,fourcolor,0,1,success,,1,1,0,,193,187,179,188216,178560,9656,15814,204030
8774,1,10,RAux.v,poltac,0,1,success,,1,1,0,,64,63,61,29398,27264,2134,2703,32101
8774,2,10,RAux.v,poltac,0,1,success,,1,1,0,,49,47,45,20090,18048,2042,1072,21162
8774,3,10,RAux.v,poltac,0,1,success,,1,1,0,,46,44,42,16257,14720,1537,756,17013
8774,4,10,RAux.v,poltac,0,1,success,,1,1,0,,46,45,42,16970,15360,1610,966,17936
8774,5,10,RAux.v,poltac,0,1,success,,1,1,0,,46,45,43,16683,14720,1963,805,17488
8774,6,10,RAux.v,poltac,0,1,success,,1,1,0,,64,63,60,38677,35456,3221,2585,41262
8774,7,10,RAux.v,poltac,0,1,success,,1,1,0,,49,48,45,21387,19712,1675,1287,22674
8774,8,10,RAux.v,poltac,0,1,success,,1,1,0,,50,48,46,17752,16128,1624,1079,18831
8774,9,10,RAux.v,poltac,0,1,success,,1,1,0,,49,47,45,20675,18816,1859,1138,21813
8774,10,10,RAux.v,poltac,0,1,success,,1,1,0,,51,49,47,17393,15872,1521,1593,18986
8825,1,10,flocq/IEEE754/BinarySingleNaN.v,compcert,58,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1829,1804,1792,11829411,11747968,81443,173349,12002760
8825,2,10,flocq/IEEE754/BinarySingleNaN.v,compcert,58,1,success,,1,1,0,,1637,1611,1599,8871016,8813952,57064,122657,8993673
8825,3,10,flocq/IEEE754/BinarySingleNaN.v,compcert,58,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1830,1803,1791,11559955,11472000,87955,142066,11702021
8825,4,10,flocq/IEEE754/BinarySingleNaN.v,compcert,58,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1829,1804,1789,12314033,12235136,78897,131789,12445822
8825,5,10,flocq/IEEE754/BinarySingleNaN.v,compcert,58,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1828,1804,1790,12570087,12490240,79847,134395,12704482
8825,6,10,flocq/IEEE754/BinarySingleNaN.v,compcert,58,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1826,1804,1793,14994945,14907008,87937,138315,15133260
8825,7,10,flocq/IEEE754/BinarySingleNaN.v,compcert,58,1,success,,1,1,0,,1522,1495,1483,9102154,9034240,67914,134432,9236586
8825,8,10,flocq/IEEE754/BinarySingleNaN.v,compcert,58,1,success,,1,1,0,,1570,1547,1536,8651491,8588416,63075,110713,8762204
8825,9,10,flocq/IEEE754/BinarySingleNaN.v,compcert,58,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1825,1803,1791,13248864,13175808,73056,142114,13390978
8825,10,10,flocq/IEEE754/BinarySingleNaN.v,compcert,58,1,success,,1,1,0,,1436,1407,1393,7524340,7453440,70900,112572,7636912
8941,1,10,lib/Parmov.v,compcert,4,1,success,,1,1,0,,52,49,45,28958,26240,2718,1259,30217
8941,2,10,lib/Parmov.v,compcert,4,1,success,,1,1,0,,58,55,51,24949,23424,1525,2100,27049
8941,3,10,lib/Parmov.v,compcert,4,1,success,,1,1,0,,60,57,54,52969,48384,4585,2059,55028
8941,4,10,lib/Parmov.v,compcert,4,1,success,,1,1,0,,93,90,87,75036,69376,5660,4520,79556
8941,5,10,lib/Parmov.v,compcert,4,1,success,,1,1,0,,106,102,99,77690,73984,3706,6156,83846
8941,6,10,lib/Parmov.v,compcert,4,1,success,,1,1,0,,144,141,137,325351,318208,7143,6817,332168
8941,7,10,lib/Parmov.v,compcert,4,1,success,,1,1,0,,100,96,92,72360,68352,4008,3952,76312
